"466","29261",,,"Algebra1",,"French1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"467","26832",,,"Algebra1",,"Chinese3H",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"468","22941",,,"GeometryH",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"469","29041",,,"Algebra1",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"470","26992",,,"GeometryH",,"Chinese3H",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"471","22951",,,"Algebra1",,"French1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"472","25092",,,"Alg1H",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"473","22991",,,"Algebra1",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"474","27002",,,"Algebra1",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"475","29351",,,"Algebra1",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"476","21292",,,"Alg1H",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"477","29181",,,"Alg1H",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"478","29061",,,"Algebra1",,"Spanish1a",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"479","29081",,,"Algebra1A",,"Spanish1a",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"480","28061",,,"Alg1H",,"French1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"481","23071",,,"Alg1H",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"482","23091",,,"Alg1H",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"483","28971",,,"Algebra1",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"484","28981",,,"Alg1H",,"French1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"485","30611",,,"Alg1H",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"486","30081",,,"Alg1H",,"French1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"487","26722",,,"Alg1H",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"488","30581",,,"Algebra1",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"489","25161",,,"Alg1H",,"French1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"490","26841",,,"Algebra1",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"491","27841",,,"Alg1H",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"492","29201",,,"Algebra1",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"493","29071",,,"PreAlgB",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"494","29001",,,"Algebra1",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"495","28641",,,"Algebra1",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"496","29011",,,"Alg1H",,"French1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"497","23201",,,"Algebra1",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"498","29402",,,"Algebra1",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"499","23211",,,"Alg1H",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"500","24141",,,"Alg1H",,"French1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"501","29321",,,"Alg1H",,"Chinese2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"502","19903",,,"Algebra1",,"French1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"503","29021",,,"Alg1H",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"504","27162",,,"Algebra1",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"505","15034",,"Regular","Geometry",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"506","16603",,"Regular","Algebra1b",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"507","26291",,"Regular","Geometry",,"French1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"508","27052",,"Regular","Algebra1b",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"509","21851",,"Regular","Geometry",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"510","28391",,"Regular","Algebra1b",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"511","28421",,"Regular","Geometry",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"512","17882",,"Honors","GeometryH",,"Chinese2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"513","19352",,"Regular","Algebra1b",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"514","20342",,"Regular","Geometry",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"515","22171",,"Honors","GeometryH",,"Chinese3H",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"516","25832",,"Honors","Geometry",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"517","29441",,"Regular","Algebra1",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"518","28121",,"Regular","Algebra1",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"519","29161",,"Regular","Algebra1b",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"520","25442",,"Regular","GeometryH",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"521","22722",,"Honors","GeometryH",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"522","29171",,"Regular","Algebra1b",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"523","30162",,"Regular","Geometry",,"Chinese2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"524","22251",,"Honors","GeometryH",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"525","25101",,"Honors","GeometryH",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"526","19392",,"Regular","Algebra1b",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"527","29481",,"Regular","GeometryH",,"Chinese4",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"528","28312",,"Regular","Algebra1b",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"529","28311",,"Regular","Algebra1b",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"530","27271",,"Honors","GeometryH",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"531","21911",,"Honors","GeometryH",,"Chinese2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"532","22551",,"Regular","Algebra1",,"Chinese2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"533","29031",,"Regular","GeometryH",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"534","14182",,"Honors","GeometryH",,"Chinese2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"535","25323",,,"Algebra1b",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"536","29241",,"Regular","Algebra1b",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"537","28441",,"Regular","Algebra1b",,"Spanish1a",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"538","27911",,"Regular","GeometryH",,"Spanish1a",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"539","27761",,"Regular","Geometry",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"540","22351",,"Regular","Geometry",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"541","21991",,"Regular","Geometry",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"542","22361",,"Honors","GeometryH",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"543","20492",,"Honors","GeometryH",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"544","28181",,"Regular","Algebra1A",,"Spanish1a",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"545","22001",,"Regular","Algebra1b",,"French1a",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"546","26791",,"Regular","Geometry",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"547","27771",,"Regular","Geometry",,"Chinese2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"548","17313",,"Honors","Algebra2H",,"Chinese3H",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"549","30602",,"Honors","Geometry",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"550","28811",,"Regular","Algebra1b",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"551","28281",,"Regular","Geometry",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"552","19462",,"Regular","Geometry",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"553","22431",,"Regular","Algebra1",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"554","26052",,"Regular","Geometry",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"555","16463",,"Honors","GeometryH",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"556","28821",,"Regular","Geometry",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"557","21402",,"Regular","Geometry",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"558","22081",,"Regular","GeometryH",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"559","28991",,"Honors","Algebra2H",,"Chinese3H",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"560","27971",,"Regular","Geometry",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"561","26891",,"Regular","Geometry",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"562","25162",,"Regular","Geometry",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"563","21432",,"Honors","GeometryH",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"564","22491",,"Regular","Geometry",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"565","27701",,"Honors","Geometry",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"566","19052",,"Regular","GeometryH",,"Chinese3H",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"567","20613",,"Regular","GeometryH",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"568","19883",,"Regular","Geometry",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"569","28221",,"Regular","Algebra1b",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"570","29661",,"Honors","Algebra2H",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"571","28021",,"Regular","Algebra1b",,"Chinese2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"572","19913",,"Regular","Algebra1b",,"Chinese2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"573","17523",,"PCB 3H","Algebra2H",,"Chinese3",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"574","21651",,"Regular","PrecalcH",,"Spanish4h",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"575","29771",,"Regular","Algebra2A",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"576","30441",,"Regular","Algebra2B",,"French2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"577","30001",,"Regular","Algebra2B",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"578","26552",,"Regular","Algebra2B",,"French3",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"579","20881",,"PCB 3H","Algebra2H",,"Spanish4h",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"580","19942",,"Regular","Algebra2A",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"581","21031",,"Regular","Algebra2H",,"French3",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"582","21032",,"Regular","PrecalcH",,"Spanish4h",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"583","20901",,"Regular","Geometry",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"584","25752",,"PCB 3H","PrecalcH",,"Chinese3H",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"585","27592",,"Regular","Algebra2H",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"586","26781",,"Regular","Algebra2B",,"French3",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"587","26782",,"Regular","Algebra2B",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"588","24703",,"PCB 3H","Algebra2B",,"Spanish4",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"589","27201",,"Regular","Algebra2H",,"Spanish4",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"590","28111",,"Regular","Algebra2H",,"French3h",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"591","27231",,"Regular","Algebra2H",,"Spanish4h",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"592","27861",,"Regular","Algebra2B",,"French3",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"593","29781",,"Regular","Algebra1A",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"594","26192",,"Regular","Algebra2H",,"French3h",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"595","29881",,"Regular","Algebra2A",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"596","21221",,"PCB 3H","PrecalcH",,"Spanish4h",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"597","23362",,"Regular","Algebra2B",,"Spanish4",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"598","22562",,"Regular","Algebra2H",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"599","29681",,"PCB 3H","Algebra2H",,"Spanish2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"600","27121",,"Regular","Geometry",,"Chinese2",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"601","29621",,"Regular","Algebra2A",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"602","25212",,"Regular","Algebra2H",,"Spanish4h",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"603","29731",,"PCB 3H","Algebra2B",,"Spanish1b",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"604","26711",,"Regular","Algebra2H",,"Chinese3",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"605","25332",,"Regular","Algebra2A",,"Chinese1B",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
"606","26682",,"Regular","Algebra2B",,"Chinese3",NULL,NULL,NULL,NULL,NULL,"0","0","2014-04-21 21:13:25",NULL,"0","0"
